name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
ListEmail,,0XB,List Email,List Emails,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
ListEmailIndividualRecipient,,0XF,List Email Individual Recipient,List Email Individual Recipients,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ListEmailRecipientSource,,0XD,List Email Recipient Source,List Email Recipient Sources,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ListView,,00B,List View,List Views,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,true,false,,,,
ListViewChart,,0Dd,List View Chart,List View Charts,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ListViewChartInstance,,0De,List View Chart Instance,List View Chart Instances,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,false,false,false,,,,
LiveChatSensitiveDataRule,,0GO,Sensitive Data Rule,Sensitive Data Rules,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Location,true,131,Location,Locations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
LocationTrustMeasure,true,20X,Location Trust Measure,Location Trust Measures,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
LoginGeo,,04F,Login Geo Data,Login Geo Data,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LoginIp,,710,Login IP,Login IP,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LogoutEventStream,,0PH,Logout Event Stream,Logout Event Streams,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
LookedUpFromActivity,,,Lookups from Activity,Lookups from Activities,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
Macro,true,0JZ,Macro,Macros,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MacroAction,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MacroInstruction,true,0Ji,Macro Instruction,Macro Instructions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
MacroUsage,true,5ML,Macro Usage,Macro Usages,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
MailmergeTemplate,,01H,Mail Merge Template,Mail Merge Template,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
MaintenanceAsset,true,1MA,Maintenance Asset,Maintenance Assets,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
MaintenancePlan,true,1MP,Maintenance Plan,Maintenance Plans,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MaintenanceWorkRule,true,7fc,Maintenance Work Rule,Maintenance Work Rules,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ManagedContent,,20Y,Managed Content,Managed Contents,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
ManagedContentChannel,,0ap,Managed Content Channel,Managed Content Channels,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ManagedContentSpace,,0Zu,Managed Content Space,Managed Content Spaces,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,true,true,false,false,,,,
ManagedContentVariant,,9Ps,Managed Content Variant,Managed Content Variants,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,false,,true,,
maps__AdvRoute__c,true,a1t,Maps Advanced Route,Maps Advanced Routes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteContinuousTravel__c,true,a1d,Maps Advanced Route Continuous Travel,Maps Advanced Route Continuous Travels,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteDataSet__c,true,a1e,Maps Advanced Route Data Set,Maps Advanced Route Data Sets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteDefaultValue__c,true,a1f,Maps Advanced Default Value,Maps Advanced Default Values,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteDefaultValuesGrouping__c,true,a1g,Maps Advanced Default Values Group,Maps Advanced Default Values Groups,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteOffDays__c,true,a1h,Maps Advanced Route Off Days,Maps Advanced Route Off Days,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteOutputType__c,true,a1i,Maps Advanced Route Output Type,Maps Advanced Route Output Types,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRoutePriority__c,true,a1j,Maps Advanced Route Priority,Maps Advanced Route Priorities,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRoutePromotionalPeriodConfiguration__c,true,a1k,Maps Advanced Promotional Period Config,Maps Advanced Promotional Period Configs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteQueryFilter__c,true,a1m,Maps Advanced Route Query Filter,Maps Advanced Route Query Filters,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteQueryFilterGrouping__c,true,a1l,Maps Advanced Route Query Filter Group,Maps Advanced Route Query Filter Groups,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteRoutableObject__c,true,a1n,Maps Advanced Route Routable Object,Maps Advanced Route Routable Objects,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteSettings__c,true,a1o,Maps Advanced Route Settings,Maps Advanced Route Settings,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteTemplate__c,true,a1q,Maps Advanced Route Template,Maps Advanced Route Templates,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__AdvRouteTemplateUser__c,true,a1p,Maps Advanced Route Template User,Maps Advanced Route Template Users,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteVisitWindows__c,true,a1r,Maps Advanced Route Visit Windows,Maps Advanced Route Visit Windows,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AdvRouteWaypoint__c,true,a1s,Maps Advanced Route Waypoint,Maps Advanced Route Waypoints,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Analytic__c,true,a1u,Maps Analytic,Maps Analytics,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__ArcGISBatchPushLog__c,true,a1v,Maps ArcGIS Batch Push Log,Maps ArcGIS Batch Push Logs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__ArcGISBatchPushSetting__c,true,a1w,Maps ArcGIS Batch Push Setting,Maps ArcGIS Batch Push Settings,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__ArcGISBatchPushTest__c,true,a1x,Maps ArcGIS Batch Push Test,Maps ArcGIS Batch Push Tests,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AssignmentPlan__c,true,a1z,Maps Assignment Plan,Maps Assignment Plans,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AssignmentPlanRun__c,true,a1y,Maps Assignment Plan Run,Maps Assignment Plans Run,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__AssignmentRule__c,true,a20,Maps Assignment Rule,Maps Assignment Rules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__BaseObject__c,true,a21,Maps Base Object,Maps Base Objects,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__ButtonSet__c,true,a22,Maps Button Set,Maps Button Sets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__CalendarResourceShift__c,true,a25,Maps Calendar Resource Shift,Maps Calendar Resource Shifts,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__CalEventBaseObj__c,true,a23,Maps Calendar Event Base Object,Maps Calendar Event Base Objects,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__CalEventLookup__c,true,a24,Maps Calendar Event Lookup,Maps Calendar Event Lookups,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Click2Create__c,true,a26,Maps Click-2-Create Setting,Maps Click-2-Create Settings,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__CustomAction__c,true,a27,Maps Custom Action,Maps Custom Actions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__DataLayerSetting__c,true,a28,Maps Data Layer Setting,Maps Data Layer Settings,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__DebugLog__c,true,a29,Maps Debug Log,Maps Debug Logs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__DriveProfile__c,true,a2A,Maps Drive Profile,Maps Drive Profiles,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__Folder__c,true,a2C,Maps Folder,Maps Folders,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__FolderPermission__c,true,a2B,Maps Folder Permission,Maps Folder Permissions,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__Layer__c,true,a2D,Maps Layer,Maps Layers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__LiveAsset__c,true,a2G,Maps Live Asset,Maps Live Assets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
maps__LiveAssetDailySummary__c,true,a2F,Maps Live Asset Daily Summary,Maps Live Asset Daily Summaries,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
maps__LiveAssetDailySummaryEvent__c,true,a2E,Maps Live Asset Daily Summary Event,Maps Live Asset Daily Summary Events,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
maps__LiveAsyncError__c,true,a2H,Maps Live Async Error,Maps Live Async Errors,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__LiveDailyDriveTrip__c,true,a2I,Maps Live Daily Drive Trip,Maps Live Daily Drive Trips,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__LiveDailySummaryConfig__c,true,a2J,Maps Live Daily Summary Configuration,Maps Live Daily Summary Configurations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__LiveDriver__c,true,a2L,Maps Live Driver,Maps Live Drivers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__LiveDriverAssignment__c,true,a2K,Maps Live Driver Assignment,Maps Live Driver Assignments,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__LiveEvent__c,true,a2N,Maps Live Event,Maps Live Events,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
maps__LiveEventAssociation__c,true,a2M,Maps Live Event Association,Maps Live Event Associations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__LiveHolidayRelationship__c,true,a2O,Maps Live Holiday Relationship,Maps Live Holiday Relationships,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__LiveHolidayTime__c,true,a2P,Maps Live Holiday Time,Maps Live Holiday Times,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__LiveIoTDevice__c,true,a2Q,Maps Live IoT Device,Maps Live IoT Devices,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
maps__LiveSummaryStateMileage__c,true,a2R,Maps Live Summary State Mileage,Maps Live Summary State Mileages,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__LiveSummaryStopRelationshipConfig__c,true,a2S,Maps Live Summary Stop Config,Maps Live Summary Stop Configs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__LiveWorkingHours__c,true,a2T,Maps Live Working Hours,Maps Live Working Hours,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Location__c,true,a2U,Maps Location,Maps Locations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__MapsSetting__c,true,a2W,Maps Setting,Maps Setting,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
maps__MarkerLayer__c,true,a2Z,Maps Marker Layer,Maps Marker Layers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__MarkerLayerComponent__c,true,a2X,Maps Marker Layer Component,Maps Marker Layer Components,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__MarkerLayerRelatedList__c,true,a2Y,Maps Marker Layer Related List,Maps Marker Layer Related Lists,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__MiniMapSetting__c,true,a2a,Maps MiniMap Setting,Maps MiniMap Settings,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__Route__c,true,a2c,Maps Route,Maps Routes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__ScheduledJob__c,true,a2d,Maps Scheduled Job,Maps Scheduled Jobs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__SettingsGroup__c,true,a2f,Maps Settings Group,Maps Settings Groups,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__SettingsGroupAssignment__c,true,a2e,Settings Group Assignment,Settings Group Assignments,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__ShapeLayer__c,true,a2h,Maps Shape Layer,Maps Shape Layers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__ShapeLayerGeometry__c,true,a2g,Maps Shape Layer Geometry,Maps Shape Layer Geometries,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__TerritoryAggregation__c,true,a2r,Territory Aggregation,Territory Aggregations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__TerritoryAggregationSetting__c,true,a2q,Territory Aggregation Setting,Territory Aggregation Settings,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__TerritoryNode__c,true,a2s,Territory Node,Territory Nodes,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Timesheet__c,true,a4z,Timesheet,Timesheets,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Timesheet_Activity__c,true,a4v,Timesheet Activity,Timesheet Activities,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Timesheet_Period__c,true,a4w,Timesheet Period,Timesheet Periods,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Timesheet_Rule__c,true,a4x,Timesheet Rule,Timesheet Rules,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Timesheet_Travel__c,true,a4y,Timesheet Travel,Timesheet Travel,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__TPAlignment__c,true,a2i,Territory Planning Alignment,Territory Planning Alignments,true,true,true,false,,,true,true,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
maps__TPArea__c,true,a2j,Territory Planning Area,Territory Planning Areas,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__TPComment__c,true,a2k,Territory Planning Comment,Territory Planning Comments,true,true,true,false,,,true,true,false,false,,false,true,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
maps__TPDataSet__c,true,a2l,Territory Planning Data Set,Territory Planning Data Sets,true,true,true,false,,,true,true,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
maps__TPHistory__c,true,a2m,Alignment History Record,Alignment History Records,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__TPRole__c,true,a2n,Territory Planning Role,Territory Planning Roles,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__TPUnitAssignment__c,true,a2o,Territory Planning Unit Assignment,Territory Planning Unit Assignments,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__TPUserPreference__c,true,a2p,Territory Planning User Preference,Territory Planning User Preferences,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
maps__Waypoint__c,true,a2t,Maps Waypoint,Maps Waypoints,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
MatchingInformation,,0Ib,Matching Information,Matching Information,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
MatchingRule,,0JD,Matching Rule,Matching Rules,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
MatchingRuleItem,,0JE,Matching Rule Item,Matching Rule Items,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MessagingChannel,,0Mj,Messaging Channel,Is Unified Messaging Enabled,true,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,true,false,,true,,
MessagingChannelUsage,,0gL,Messaging Channel Usage,Disabled Time,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MessagingEndUser,true,0PA,Messaging User,Messaging Users,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MessagingSession,true,0Mw,Messaging Session,Messaging Sessions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,EngagementInterface,false,false,true,false,true,,true,true,true,true,true,,true,true,
MessagingSessionMetrics,,5Mw,Messaging Session Metrics,Messaging Session Metrics,true,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
MktCalculatedInsight,true,0kX,Calculated Insight,Calculated Insights,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MktDataLakeMapping,,0wT,Data Lake Mapping,Data Lake Mappings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MktDataTransform,true,1dt,Data Transform,Data Transforms,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MktDataTransformEvent,,1e7,Data Transform Event,Data Transform Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
MktMLModel,true,0wn,Model,Models,false,false,false,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
MktMLModelPartitionRun,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MktMLPredictionJob,true,0yq,Model Prediction Job,Model Prediction Jobs,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,true,true,false,false,,,true,
MktMLSetupRunChgEvent,,1e9,ML Setup Run Change Event,ML Setup Run Change Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
MLEngagementEvent,,9Qb,ML Engagement Event,ML Engagement Events,true,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
MlFeatureValueMetric,,48i,ML Feature Value Metric,ML Feature Value Metrics,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
MLModel,true,873,ML Model,ML Models,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLModelFactor,true,876,ML Model Factor,ML Model Factors,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLModelFactorComponent,true,877,ML Model Factor Component,ML Model Factor Components,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLModelMetric,,874,ML Model Metric,ML Model Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLPredictionDefinition,,6gt,ML Prediction Definition,ML Prediction Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MLRecommendationDefinition,,7gh,ML Recommendation Definition,ML Recommendation Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileApplicationDetail,,0IW,Mobile Application Detail,Mobile Application Details,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileSecurityAssignment,,0g6,Mobile Assignment,Mobile Assignments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileSecurityPolicy,,0g5,Mobile Security Policy,Mobile Security Policies,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileSecurityUserMetric,,0g4,Mobile Security User Metric,Mobile Security User Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileSettingsAssignment,,00M,Mobile Settings Assignment,Mobile Settings Assignments,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
MobSecurityCertPinConfig,,0o0,Mobile Security Certicate Pinning Configuration,Mobile Security Certicate Pinning Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MsgChannelAvailability,,1Lp,Messaging Channel Availability,Messaging Channel Availabilities,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MsgChannelLanguageKeyword,,3Or,Messaging Channel Language Keyword,Messaging Channel Language Keywords,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,true,false,,,,
MsgChannelUsageExternalOrg,,0od,Messaging Channel Usage External Org,Messaging Channel Usage External Orgs,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MsgSessStatusChangedEvent,,1JJ,Messaging Session Status Changed Event,Messaging Session Status Changed Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,,
MutingPermissionSet,,0QM,Muting Permission Set,Muting Permission Sets,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MyDomainDiscoverableLogin,,4hy,My Domain Discoverable Login,My Domain Discoverable Logins,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Name,,,Name,Names,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
NamedCredential,,0XA,Named Credential,Named Credentials,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
NavigationLinkSet,,0Lm,Navigation Link Set,Navigation Link Sets,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
